S.NO,Date,Entity,Code,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Annual CO2 emissions per unit energy (kg per kilowatt-hour)
2293,11-04-2016,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
2294,12-04-2016,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
2295,13-04-2016,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
2296,14-04-2016,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
2297,15-04-2016,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
2298,16-04-2016,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
2299,17-04-2016,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
2300,18-04-2016,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
2301,19-04-2016,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
2302,20-04-2016,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2303,21-04-2016,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2304,22-04-2016,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2305,23-04-2016,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2306,24-04-2016,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2307,25-04-2016,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2308,26-04-2016,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2309,27-04-2016,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2310,28-04-2016,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2311,29-04-2016,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2312,30-04-2016,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2313,01-05-2016,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2314,02-05-2016,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2315,03-05-2016,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2316,04-05-2016,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2317,05-05-2016,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2318,06-05-2016,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2319,07-05-2016,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2320,08-05-2016,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2321,09-05-2016,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2322,10-05-2016,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
2323,11-05-2016,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
2324,12-05-2016,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
2325,13-05-2016,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
2326,14-05-2016,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
2327,15-05-2016,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
2328,16-05-2016,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
2329,17-05-2016,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
2330,18-05-2016,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
2331,19-05-2016,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
2332,20-05-2016,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
2333,21-05-2016,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
2334,22-05-2016,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
2335,23-05-2016,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
2336,24-05-2016,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
2337,25-05-2016,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
2338,26-05-2016,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
2339,27-05-2016,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
2340,28-05-2016,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
2341,29-05-2016,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
2342,30-05-2016,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
2343,31-05-2016,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
2344,01-06-2016,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
2345,02-06-2016,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
2346,03-06-2016,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
2347,04-06-2016,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
2348,05-06-2016,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
2349,06-06-2016,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
2350,07-06-2016,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
2351,08-06-2016,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
2352,09-06-2016,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
2353,10-06-2016,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
2354,11-06-2016,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
2355,12-06-2016,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
2356,13-06-2016,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
2357,14-06-2016,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2358,15-06-2016,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2359,16-06-2016,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2360,17-06-2016,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2361,18-06-2016,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2362,19-06-2016,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2363,20-06-2016,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2364,21-06-2016,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2365,22-06-2016,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2366,23-06-2016,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2367,24-06-2016,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2368,25-06-2016,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2369,26-06-2016,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2370,27-06-2016,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2371,28-06-2016,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2372,29-06-2016,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2373,30-06-2016,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2374,01-07-2016,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2375,02-07-2016,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2376,03-07-2016,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2377,04-07-2016,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
2378,05-07-2016,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
2379,06-07-2016,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
2380,07-07-2016,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
2381,08-07-2016,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
2382,09-07-2016,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
2383,10-07-2016,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
2384,11-07-2016,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
2385,12-07-2016,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
2386,13-07-2016,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
2387,14-07-2016,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
2388,15-07-2016,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
2389,16-07-2016,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
2390,17-07-2016,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
2391,18-07-2016,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
2392,19-07-2016,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
2393,20-07-2016,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
2394,21-07-2016,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
2395,22-07-2016,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
2396,23-07-2016,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
2397,24-07-2016,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
2398,25-07-2016,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
2399,26-07-2016,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
2400,27-07-2016,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
2401,28-07-2016,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
2402,29-07-2016,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
2403,30-07-2016,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
2404,31-07-2016,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
2405,01-08-2016,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
2406,02-08-2016,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
2407,03-08-2016,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
2408,04-08-2016,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
2409,05-08-2016,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
2410,06-08-2016,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
2411,07-08-2016,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
2412,08-08-2016,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2413,09-08-2016,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2414,10-08-2016,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2415,11-08-2016,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2416,12-08-2016,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2417,13-08-2016,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2418,14-08-2016,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2419,15-08-2016,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2420,16-08-2016,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2421,17-08-2016,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2422,18-08-2016,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2423,19-08-2016,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2424,20-08-2016,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2425,21-08-2016,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2426,22-08-2016,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2427,23-08-2016,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2428,24-08-2016,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2429,25-08-2016,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2430,26-08-2016,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2431,27-08-2016,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2432,28-08-2016,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
2433,29-08-2016,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
2434,30-08-2016,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
2435,31-08-2016,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
2436,01-09-2016,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
2437,02-09-2016,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
2438,03-09-2016,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
2439,04-09-2016,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
2440,05-09-2016,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
2441,06-09-2016,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
2442,07-09-2016,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
2443,08-09-2016,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
2444,09-09-2016,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
2445,10-09-2016,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
2446,11-09-2016,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
2447,12-09-2016,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
2448,13-09-2016,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
2449,14-09-2016,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
2450,15-09-2016,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
2451,16-09-2016,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
2452,17-09-2016,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
2453,18-09-2016,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
2454,19-09-2016,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
2455,20-09-2016,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
2456,21-09-2016,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
2457,22-09-2016,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
2458,23-09-2016,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
2459,24-09-2016,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
2460,25-09-2016,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
2461,26-09-2016,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
2462,27-09-2016,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
2463,28-09-2016,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
2464,29-09-2016,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
2465,30-09-2016,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
2466,01-10-2016,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
2467,02-10-2016,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2468,03-10-2016,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2469,04-10-2016,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2470,05-10-2016,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2471,06-10-2016,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2472,07-10-2016,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2473,08-10-2016,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2474,09-10-2016,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2475,10-10-2016,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2476,11-10-2016,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2477,12-10-2016,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2478,13-10-2016,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2479,14-10-2016,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2480,15-10-2016,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2481,16-10-2016,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2482,17-10-2016,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2483,18-10-2016,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2484,19-10-2016,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2485,20-10-2016,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2486,21-10-2016,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2487,22-10-2016,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
2488,23-10-2016,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
2489,24-10-2016,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
2490,25-10-2016,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
2491,26-10-2016,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
2492,27-10-2016,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
2493,28-10-2016,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
2494,29-10-2016,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
2495,30-10-2016,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
2496,31-10-2016,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
2497,01-11-2016,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
2498,02-11-2016,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
2499,03-11-2016,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
2500,04-11-2016,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
2501,05-11-2016,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
2502,06-11-2016,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
2503,07-11-2016,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
2504,08-11-2016,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
2505,09-11-2016,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
2506,10-11-2016,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
2507,11-11-2016,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
2508,12-11-2016,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
2509,13-11-2016,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
2510,14-11-2016,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
2511,15-11-2016,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
2512,16-11-2016,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
2513,17-11-2016,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
2514,18-11-2016,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
2515,19-11-2016,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
2516,20-11-2016,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
2517,21-11-2016,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
2518,22-11-2016,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
2519,23-11-2016,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
2520,24-11-2016,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
2521,25-11-2016,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
2522,26-11-2016,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2523,27-11-2016,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2524,28-11-2016,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2525,29-11-2016,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2526,30-11-2016,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2527,01-12-2016,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2528,02-12-2016,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2529,03-12-2016,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2530,04-12-2016,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2531,05-12-2016,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2532,06-12-2016,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2533,07-12-2016,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2534,08-12-2016,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2535,09-12-2016,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2536,10-12-2016,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2537,11-12-2016,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2538,12-12-2016,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2539,13-12-2016,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2540,14-12-2016,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2541,15-12-2016,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2542,16-12-2016,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
